word_a	word_b	rhyme
må	derpå	1
blott	yacht	1
veld	toneveld	1
morgenskjær	rær	1
fjed	sted	1
vandringsmann	klipperand	1
bølgerygg	rygg	1
senker	tenker	1
veld	karusell	1
solskinnsfly	stjernegry	1
varselsord	snor	1
ler	skjer	1
sanger-vår	går	1
vinter-sne	be	1
jetter	metter	1
fordømt	dømt	1
oldinge-verd	sverd	1
beskjed	bed	1
Helgeland	tann	1
skje	fred	1
barne-latter	latter	1
Eginafjord	ord	1
Staupersund	puddelhund	1
bølgekammer	strammer	1
tre	varieté	1
glatt	forlatt	1
bord	naglebor	1
stakler	fakler	1
opprørstrang	bladehang	1
allikevel	stell	1
strid	flid	1
geled	ned	1
fortetter	letter	1
dødningferden	forhærden	1
gådemakt	forakt	1
santkehans	herskerkrans	1
øvet	røvet	1
han	tann	1
vil	til	1
finne	vinde	1
forstod	no	1
frost	blåst	1
forårsfest	sommerfest	1
bøye	døyet	1
spør	tørr	1
bysser	krysser	1
sne	se	1
trellebinde	måneskinnet	1
tøy	fløy	1
marmortrinn	ørnesinn	1
narrefest	yppersteprest	1
lær	nær	1
alfarveg	Nei	1
moské	vadested	1
ætt	slett	1
vrak	strak	1
smed	sted	1
kirkesti	fril	1
stred	vadested	1
kan	slåpetornstrand	1
vrå	platå	1
knusleri	li	1
knekket	paddekvekket	1
avindsskjold	koll	1
bakkehell	Teruel	1
beklemt	bestemt	1
slott	forstått	1
forhindre	indre	1
Å	hjertekrå	1
sveder	beder	1
alfarveg	kontrafei	1
brann	stjerneland	1
dagligdagse	sakse	1
neven	veven	1
vederlag	folkeslag	1
lang	strengeklang	1
solnedgang	tang	1
bueganger	Hardanger	1
gruset	kruset	1
især	solgangsvær	1
midnattsstund	morgenstund	1
tager	kulelager	1
blest	best	1
søstersønn	sønn	1
lønn	Ølversønn	1
forstå	ago	1
splid	flid	1
derpå	lå	1
moderskjød	skjød	1
tinde	binde	1
tripper	glipper	1
neste	beste	1
søndagsmorgen	gudeborgen	1
vi	bølgeaktig	1
saft	raft	1
Bugge-Hans	sankthans	1
blomsterskatt	stat	1
Vå	stå	1
frelser-mann	strand	1
sjelebod	sko	1
dagligdagse	flakse	1
zinken	drinken	1
hjertesår	gård	1
januar	manovar	1
ender	blender	1
flod	bo	1
kre	spe	1
såvidt	litt	1
dukkehus	mus	1
bygge	brygge	1
rebell	veld	1
gruset	huset	1
verdi	litani	1
mandolin	lin	1
lampeskinn	derinn	1
husbondsvett	klokkeslett	1
igang	fuglesang	1
slakt	tryllemakt	1
ord	stråleflor	1
arvegods	gjære	1
moské	vred	1
bever	never	1
matt	vinter-natt	1
ørkensand	tinderand	1
løvet	bedrøvet	1
laurbærblader	gallopader	1
sage	forårsdage	1
pløyet	bøyet	1
farveller	overvelder	1
marmordrakt	slakt	1
svenner	rovdyrtenner	1
sang	milelang	1
forakt	vakt	1
forsmår	murstensgård	1
Niirenbergerstykke	seiers-smykke	1
kil	flammespill	1
fremtrede	broderkjede	1
øde	jøde	1
romantikk	trikk	1
grus	rus	1
drott	fått	1
Tor	glor	1
fjeld	fortell	1
vuggemei	lei	1
stand	ørkensand	1
derinn	sardin	1
kvelder	gjelder	1
kremmervrimlen	storbyvrimlen	1
amuletter	besetter	1
fredet	kvedet	1
tiggerkår	murstensgård	1
se	derved	1
drøm	strøm	1
blevet	hevet	1
fjed	spe	1
svin	tind	1
søndenvinde	ingensinne	1
Hør	bør	1
eierett	nett	1
strengespill	hvil	1
skur	snur	1
Sand	grand	1
skjære	norskhetslære	1
bygdelag	frelsesdag	1
tinde	ingensinne	1
sølvsardin	stjerneskinn	1
sol-stråle-foss	tiltross	1
sommerkveld	Hell	1
allerbest	sydvest	1
tvang	jubelsang	1
svinger	stinger	1
ago	tå	1
Hol	pol	1
få	lå	1
gled	herved	1
fargespill	sild	1
snar	skar	1
glemme	demme	1
lenger	slenger	1
evighetsdag	behag	1
stang	milelang	1
krav	kongestav	1
trang	engang	1
Belt	meldt	1
melodi	svermeri	1
øye	Evighøye	1
knusleri	arbeidsbi	1
hyrdestav	massegrav	1
bord	hor	1
bag	sag	1
kår	vår	1
ledebånd	ordensbånd	1
stinn	mandolin	1
sprekk	gatesprekk	1
direktør	rosenglør	1
glad	derifra	1
hurra	sa	1
slanger	vanger	1
slått	gått	1
kuren	figuren	1
grå	lå	1
ikveld	bakkehell	1
trette	sette	1
forslår	kår	1
offerlund	rund	1
spott	gått	1
rør	rosenglør	1
tilende	sende	1
sinn	nordenvind	1
bjelkehall	skal	1
milelang	blomstervang	1
Gondvanaland	tyribrann	1
tonetrang	klang	1
antikrister	frihetsrigorister	1
solskinns-dag	solskinsdag	1
kun	hjertegrunn	1
kongetroner	toner	1
flir	Algir	1
tull	ull	1
ruten	skuten	1
tankefull	omkull	1
eiermann	redningsmann	1
alvorsdyst	ametyst	1
naturen	luren	1
mjød	kjød	1
tordenstemme	stemme	1
smed	spe	1
fra	knea	1
den	ven	1
egg	hegg	1
kall	bølgefall	1
henrykke	lykke	1
sturen	naturen	1
morgen-gry	fødeby	1
forstå	platå	1
begrunnet	vunnet	1
blått	stjerneblått	1
ly	morgensky	1
furutopp	granetopp	1
sønner	tønner	1
leie	dyresteeie	1
kry	sky	1
bildet	ville	1
fortred	armé	1
tvang	kjøkkengang	1
ditinn	kanin	1
gjemt	slemt	1
eder	spreder	1
skjell	sprell	1
slut	slutt	1
evighetsdag	bygdelag	1
rød	glød	1
kinn	grind	1
drømmespinn	vin	1
kant	spant	1
jag	behag	1
skatt	satt	1
holdt	graneholt	1
fløytespill	apespill	1
mår	murstensgård	1
bred	sed	1
Kal	Baal	1
evighetsro	bro	1
sang	strengeklang	1
gang	fang	1
sprede	tilstede	1
kongenavn	kjærlighets-favn	1
formilde	skille	1
yppersteprest	rest	1
sjøer	øer	1
ære	gjerdet	1
frelsesarmé	kne	1
perle-smykke	lyse	1
forgår	forstår	1
fuglekor	stråleflor	1
foreslår	når	1
frelser-mann	perlerand	1
flod	ro	1
Niirenbergerstykke	kyse	1
birkerot	bot	1
favner	navner	1
øy	drøy	1
herhen	trolldomsmenn	1
strammer	skrammer	1
makt	frakt	1
penn	send	1
dyst	urtidsdyst	1
Harmen	larmen	1
kil	fargespill	1
raver	architraver	1
forlener	grener	1
ved	avste	1
ihu	du	1
ved	moské	1
brammer	kammer	1
frelser-mann	hedersmann	1
fare	fanfare	1
underklang	sirenesang	1
gav	rav	1
vinterland	vann	1
slaver	graver	1
fra	ha	1
juletre	vinter-sne	1
verdens-bulder	bulder	1
murstensgrav	støttestav	1
ikveld	småmakrell	1
smertensstønn	Menneskesønn	1
fjell	fjeld	1
hand	blond	1
led	vinter-sne	1
ørnesinn	eventyr-sinn	1
gynger	forynger	1
besvær	klær	1
kar	tar	1
gevær	oppstandelsesskjær	1
trengsel	fengsel	1
avskjedssang	trang	1
ørkenbunn	sunn	1
ungdoms-hjem	brem	1
murstensgrav	massegrav	1
kjøre	snøre	1
drøm	gledesstrøm	1
ned	bre	1
gled	skred	1
tind	marsaftenvind	1
drønn	historiedønn	1
føre	snøre	1
sen	én	1
dernest	blest	1
satte	forlatte	1
galgetre	arnested	1
kirkesti	harmoni	1
trilleslag	bak	1
bot	mot	1
kinden	vinden	1
arnested	fred	1
jord	glor	1
glatt	satt	1
kanhende	ende	1
gledesfest	best	1
iland	brand	1
sådd	lodd	1
leie	veie	1
diamant	pant	1
juleskikk	butikk	1
derinn	fin	1
Ho	sno	1
breder	freder	1
tilmode	gode	1
krigerby	ry	1
spredt	trett	1
sfære	gjerdet	1
strengeklang	jubelsang	1
fanget	klippehanget	1
sno	klo	1
Brød	død	1
svunnet	bundet	1
spinn	derinn	1
mage	bedrage	1
snøre	øre	1
venninne	spinne	1
tyrann	Helgeland	1
forgår	sår	1
juletre	opstandelse	1
forbrent	Sorrent	1
være	fugleværet	1
få	vrå	1
alfesang	kjempe-sang	1
portal	Baal	1
led	opstandelse	1
makt	skjønnhetsdrakt	1
skjenke	enke	1
brystet	krystet	1
finn	tind	1
mil	ild	1
gremme	fornemme	1
bestyr	skyr	1
tam	fornam	1
sommernatt	matt	1
ikveld	selv	1
skjell	Desemberkveld	1
fødsels-stjerne	stjerne	1
flott	mørkegrått	1
pløyet	pløye	1
kvarter	skjer	1
vinter-natt	forlatt	1
takt	skjønnhetsdrakt	1
kassevis	pris	1
streder	forræder	1
spann	Gondvanaland	1
dødt	nøtt	1
kvinne-verk	renholdsverk	1
forsvinner	minner	1
lampeskinn	solskinnsvind	1
offerlund	elvebunn	1
gang	stang	1
snøen	øen	1
ned	vred	1
friste	briste	1
lyse	tykke	1
eder	opprørsleder	1
vått	mørkekott	1
Tor	spor	1
trelle	elde	1
ljå	slå	1
forleder	beder	1
brann	brand	1
skar	glar	1
higen	krigen	1
apespill	april	1
ord	tempelkor	1
bestandig	forstandig	1
ly	tordensky	1
vover	hestehover	1
morgen-sky	gledesgny	1
strengeklang	kjøkkengang	1
le	avste	1
sang	hang	1
likedan	tyribrann	1
le	moské	1
grue	lue	1
berøre	øre	1
illgjerningsmann	rand	1
øye	himmelhøye	1
sympati	li	1
mat	dravat	1
pistil	hvil	1
Hør	slør	1
selverkjenner	vender	1
mann	Gondwanaland	1
tinderand	rand	1
trer	ser	1
engang	blomstervang	1
bale	sale	1
fiskerlag	dag	1
venninne	tvinne	1
mat	kamerat	1
flor	stråleflor	1
tenner	spenner	1
energi	bli	1
procent	Sorrent	1
stjernenetter	amuletter	1
fest	best	1
bølgeleier	eier	1
solskinnsfly	by	1
tilende	henne	1
lokk	nok	1
fjell	Hell	1
tritt	mitt	1
dage	syrerslaget	1
sken	sen	1
sund	hund	1
blond	evighetsbånd	1
regnvannsrenner	omspenner	1
hyttevrå	så	1
forbrenner	selverkjenner	1
fiskermann	Johan	1
her	morgenskjær	1
igår	murstensgård	1
kvinnelist	tilsidst	1
nederlag	hjertelag	1
vi	melodi	1
la	Antiokia	1
skratt	glatt	1
fager	oldingplager	1
himmelriker	minnerike	1
tilende	ende	1
helvedånd	ordensbånd	1
bygge	hygge	1
dertil	ørkenild	1
besværing	væring	1
klippeegn	smergelslipestein	1
kilde	bilde	1
hvin	nordenvind	1
kring	ring	1
henger	slenger	1
kom	dom	1
geni	li	1
arvegods	norskhetslære	1
gjødes	fødes	1
stropp	knopp	1
tamme	lamme	1
Staupersund	ørkenbunn	1
beherskero	sno	1
kull	omkull	1
spann	hvordan	1
bilder	hilder	1
klokkeklang	underklang	1
vinterhi	fremtidssti	1
Israel	trell	1
marmordrakt	menneskedrakt	1
kan	solstrålebrann	1
ve	bered	1
fjæle	stjele	1
vinne	vinde	1
alfesang	bladehang	1
mareritt	hvitt	1
klippering	måkeving	1
gateluften	luften	1
planker	skranker	1
plartå	skjå	1
metall	stall	1
spannet	blandet	1
vekk	gatesprekk	1
rebell	lell	1
østenvindskveld	pastell	1
nyss	kyss	1
storm	norm	1
Staupersund	klippegrunn	1
prikk	juleskikk	1
bileskaft	raft	1
stred	sed	1
stut	gategutt	1
klut	minutt	1
regnvannsrenner	bekjenner	1
Korsfest	rest	1
begjær	er	1
merkestang	alfesang	1
Nasaret	tett	1
vrede	hede	1
triller	kilder	1
profitt	mitt	1
skatt	flat	1
Gondvanaland	tidevann	1
hermelin	kjerringgrin	1
vant	rant	1
stjerneskinn	trinn	1
gass	Mads	1
solgangsild	spill	1
dolk	tolk	1
skjå	på	1
Nang	solnedgang	1
krystall	tempelhall	1
stå	grå	1
sæden	allkjærligheten	1
overmakt	marmordrakt	1
kval	Baal	1
harmoni	vis-à-vis	1
behag	lag	1
besatt	fortidsstat	1
glede	dernede	1
vin	marsaftenvind	1
savn	stavn	1
avsted	Se	1
Helgeland	vinterland	1
forklare	smertensmare	1
skjær	sær	1
Kariskjæret	Staats-affære	1
kingelvevet	krevet	1
Kariskjæret	besnære	1
stande	sande	1
milelang	bølgegang	1
milevidt	midt	1
bacchanal	dal	1
kyster	bryster	1
tilsist	kvinnelist	1
fingerhatt	soldat	1
folkevrimlen	sjelevrimlen	1
bak	kvak	1
skvetter	setter	1
go	to	1
hotell	Hell	1
totenslæger	neger	1
kvad	ad	1
søylegange	mange	1
strekk	skrekk	1
morgen-gry	morgen-sky	1
forbrent	prent	1
nordlys-prakt	sjakt	1
adelsblod	himmelbro	1
klage	drage	1
brast	krasst	1
karakter	seire	1
april	flammespill	1
Krit	vidt	1
sønderskutt	tilslutt	1
favner	gavner	1
kimer	timer	1
kuren	turen	1
tyrann	ørkenland	1
Sorrent	skrent	1
sommerfest	manifest	1
kongress	gress	1
sydvest	best	1
kre	vred	1
sturen	klippemuren	1
ve	sped	1
skulderband	fiskerånd	1
geni	arbeidsbi	1
besatt	parat	1
austenvær	hær	1
forsann	fiskevann	1
kranselag	søndenvindsdrag	1
murstensgård	når	1
sjal	Kal	1
kvalme	falme	1
stender	frender	1
stand	slåpetornstrand	1
folkevett	ett	1
grett	slett	1
himmelblått	fått	1
tommer	trommer	1
vinge	bringe	1
Cannes	Gondvanaland	1
spinn	solskinnsvind	1
bil	klokkespill	1
forstått	rikmannslott	1
krav	nav	1
forsilde	formilde	1
blest	gledesfest	1
tonetrang	sirenesang	1
opprørstrang	fang	1
lenges	slenges	1
husbondsvett	plett	1
lest	yppersteprest	1
ner	ser	1
fløtes	aften	1
bringer	ringer	1
vinnes	minnes	1
smed	bre	1
fedreland	Johan	1
småmakrell	stell	1
gal	Cheval	1
bibelsted	spe	1
svanebryst	kyst	1
bånd	helligånd	1
makt	rakt	1
Hør	tør	1
betatt	ratt	1
hest	vest	1
år	skyteskår	1
minnet	gudinne	1
nuet	kuet	1
Totakvann	Wergeland	1
jubelsang	folkerang	1
favn	kjærlighets-favn	1
massegrav	gjerdestav	1
kjempe-sang	folkerang	1
vare	ivare	1
fjed	vred	1
hjerne	tærne	1
hedersmann	strand	1
ikke	strikke	1
Pompei	meg	1
måneskinnet	slavinne	1
senkes	krenkes	1
din	sinn	1
kirkekor	for	1
sekund	puddelhund	1
gjeld	perlemorsskjell	1
sed	fred	1
skrå	rå	1
kirkeveg	Nei	1
slått	yacht	1
folk	tolk	1
forjager	klager	1
kyster	silkebryster	1
bra	gla	1
spott	yacht	1
procent	prent	1
folkeslag	frelsesdag	1
Aten	rullesten	1
bjelkehall	skall	1
varselsord	hvor	1
ror	tempelkor	1
galgetre	fred	1
Nasaret	vett	1
svang	ingengang	1
vinter-natt	satt	1
besvær	blomstertrær	1
stillehavspassat	vinter-natt	1
slottsportal	ideal	1
hans	fargesans	1
med	vé	1
miste	friste	1
vinter-sne	kne	1
om	from	1
bare	mare	1
offerdyr	fyr	1
sæl	skjel	1
kirketag	sag	1
vemodsfull	tryllerull	1
å	så	1
kopp	askeladd-tropp	1
verdi	tidlig	1
finner	danserinner	1
vi	stri	1
skammen	bjørkestammen	1
fast	strålekast	1
forgå	platå	1
det	bred	1
dekt	varetekt	1
gjenoppta	bra	1
lyseblå	bestå	1
seiler	steiler	1
favner	savner	1
sunn	englemunn	1
solskinns-dag	Prag	1
fortidsstat	att	1
sagt	vakt	1
Slinde	svinne	1
gledesgny	gny	1
smed	vred	1
slavestand	stjerneland	1
par	oksepar	1
vevet	levet	1
klokkeslett	minarett	1
drømmespinn	kjerringgrin	1
sikkerhet	myndighet	1
hentet	ventet	1
herved	sved	1
leskedrikk	stikk	1
strider	svider	1
mak	kvak	1
med	sne	1
pakt	tryllemakt	1
procent	forbrent	1
Cannes	hvordan	1
sag	behag	1
leie	eie	1
bragt	lagt	1
april	fargespill	1
grisk	fisk	1
hammen	stammen	1
tempelhall	bølgefall	1
drakt	vakt	1
jøde	tildøde	1
skapermann	iland	1
Gynt	skillemynt	1
komme	fromme	1
likedan	tidevann	1
hvitt	mitt	1
arbeidsfred	Se	1
likferdsskrud	skrud	1
sand	marøyesand	1
fro	dro	1
forårssang	engang	1
svenn	spenn	1
hal	tempelhall	1
harmoni	litani	1
enda	knea	1
kjerr	spær	1
Aten	uskyldsren	1
skvetten	Hermonjetten	1
tilsist	forvisst	1
opprørstrang	stang	1
Vå	hyttevrå	1
offerild	til	1
apespill	mild	1
ødegård	år	1
søndenvind	sardin	1
vide	side	1
sanne	panne	1
strand	Helgeland	1
solskinsdag	velbehag	1
klær	fiske-vær	1
svane	vane	1
kildevann	kan	1
skjell	kildevell	1
besvær	rær	1
rette	trette	1
tider	individer	1
tilsist	sosialist	1
hvordan	eiermann	1
dammer	hammer	1
minnet	trællekvinne	1
Middelhav	krav	1
stall	bølgefall	1
ed	juletre	1
blod	to	1
ditinn	tind	1
sand	forstand	1
jettedyst	lyst	1
dage	klage	1
morgengry	verdensby	1
sag	bygdelag	1
bittesmå	tå	1
stevne	evne	1
her	austenvær	1
hære	gjerdet	1
drott	mørkekott	1
spent	hendt	1
sommerkveld	vell	1
lek	prek	1
bord	overbord	1
fremmedland	redningsmann	1
hjertesår	banesår	1
gatestøv	døv	1
enda	ha	1
flytte	hytte	1
hører	slører	1
vinterkveld	skjel	1
sæden	broderkjeden	1
sprell	Fortell	1
skåler	måler	1
sikker	skikker	1
juletre	kjærlighed	1
mave	verdenshave	1
sjungekor	bror	1
Prag	vederlag	1
rekker	brekker	1
dukkehus	forrådshus	1
led	kjærlighed	1
tind	trinn	1
herned	varieté	1
hedersmann	perlerand	1
krigerskare	mare	1
vinter-natt	stat	1
stor	ifjor	1
bord	Sillejord	1
forstod	sko	1
go	fjelebod	1
renner	kvinner	1
drømmespinn	aftenvind	1
jaget	laget	1
folkevett	mett	1
især	er	1
forstod	adelsblod	1
fro	evighetsro	1
stillehavspassat	prat	1
dømmesans	solskinnsglans	1
nu	itu	1
fyrsteslott	mørkegrått	1
rund	blomstergrunn	1
tryllerull	Hull	1
knea	gla	1
solgangsild	mil	1
an	Gondwanaland	1
bittesmå	aldersgrå	1
prate	klassehatet	1
jage	plage	1
sin	pålandsvind	1
smake	rake	1
lønn	Menneskesønn	1
Natt	besatt	1
bytte	stråtak-hytte	1
breder	spreder	1
opprørsleder	spreder	1
lillaskjær	rær	1
besinne	kvinne	1
nordvest	mest	1
Lie	vane-gjengeri	1
nål	skrål	1
hente	tente	1
stengte	lengte	1
nordvesten	hesten	1
rette	hette	1
dammer	fosforkammer	1
sten	hvilegren	1
bebor	hernord	1
frelser-mann	spann	1
forslår	formår	1
saltarell	smell	1
eiermann	brann	1
kvinnelist	brist	1
svak	strak	1
Nord	hernord	1
a	Nicaragua	1
stå	blaå	1
verk	skaperverk	1
nypegren	sten	1
butikk	gikk	1
kristenhet	ensomhet	1
gløden	seiersgløden	1
askebeger	beger	1
solskinns-dag	kirketag	1
glans	vanns	1
snever	krever	1
tatt	ratt	1
kyst	belyst	1
åndedrag	tordenslag	1
seg	jordbærhei	1
leskedrikk	fikk	1
skride	pyramide	1
forjager	kulelager	1
svike	pike	1
lunder	lykkestunder	1
kirkesti	verdi	1
minarett	sett	1
sær	er	1
frelser-mann	stjerneland	1
idé	strålefjed	1
rest	mest	1
klang	blomstervang	1
renner	forsvinner	1
brått	blott	1
tull	fortrøstningsfull	1
mandolin	syrin	1
vende	fullende	1
brammer	skrammer	1
furuflis	dis	1
deg	jordbærhei	1
kvast	brast	1
manne-fall	stall	1
bratt	forlatt	1
anger	falanger	1
fortrolig	utrolig	1
sendt	instrument	1
stier	ironier	1
danserinner	svinner	1
grensepost	kost	1
ildstråleflor	bestemor	1
lam	kam	1
sprell	strålevell	1
Teruel	småmakrell	1
drag	hammerslag	1
frelsesarmé	vadested	1
hedningeby	vintersky	1
lå	formå	1
presteskrud	skrud	1
jag	hammerslag	1
stedet	kvedet	1
nå	forgå	1
fat	kamerat	1
kirketag	jag	1
brakt	lagt	1
varselsord	svor	1
Menneskesønn	bønn	1
drømmespinn	stjerneskinn	1
redningsmann	Kinamann	1
pokaler	maler	1
herskerkrans	fans	1
snur	tur	1
skinn	kjerringgrin	1
gled	vinter-sne	1
hvor	beror	1
prise	bevise	1
høysommerdag	kranselag	1
ømme	strømme	1
blinde	derinne	1
hus	lus	1
ly	gny	1
dertil	ild	1
frykt	trygt	1
stål	skrål	1
fryd	rullestenslyd	1
pakt	rakt	1
sender	omspenner	1
ben	hvilegren	1
gjerdestav	trav	1
dør	brudeslør	1
blomstergrener	tjener	1
oppsvinge	tvinge	1
ve	hvilested	1
gjeld	lell	1
bær	skjær	1
Tor	kongestor	1
flammemunn	munn	1
forgår	rår	1
fest	gledesfest	1
morgen-røden	påskemorgenrøden	1
kan	Kristiansand	1
solnedgang	kjøkkengang	1
skjønnhetsdrakt	svakt	1
strengespill	kil	1
gatedrenger	enger	1
takt	pakt	1
frende	vende	1
pakt	radiotrakt	1
svanedrakt	strakt	1
ni	sommersti	1
strand	ørkenland	1
fjelebod	sno	1
fellen	makrellen	1
vinterland	brand	1
gnis	is	1
glass	gudspalass	1
ham	lam	1
forme	storme	1
breder	opprørsleder	1
trang	blomstervang	1
skummet	bølgeskummet	1
ljå	grå	1
mor	stråleflor	1
galgetre	avste	1
la	Voilá	1
paradis	ris	1
galgetre	moské	1
skog	drog	1
sanger-vår	potteskår	1
glans	tindekrans	1
veld	trell	1
verdensby	vintersky	1
hjertesår	vår	1
leire	ner	1
snekker	brekker	1
lede	broderkjede	1
Teruel	selv	1
sommer	trommer	1
bibelsted	bre	1
temme	klemme	1
stund	solmorgenstund	1
vinterhi	ski	1
løvsalstrær	der	1
slang	milelang	1
bil	dertil	1
gled	opstandelse	1
fornøyet	barneøye	1
blomstertrær	vær	1
sne	varieté	1
blått	slått	1
til	spill	1
forsann	stjerneland	1
skilt	vilt	1
sender	bekjenner	1
uren	sturen	1
beder	heder	1
stat	satt	1
smertensstønn	smerte-stønn	1
stand	solstrålebrann	1
geled	skred	1
lat	godnatt	1
lind	vestenvind	1
akt	dødningdrakt	1
han	Wergeland	1
brusen	tusen	1
vemodsfull	tankefull	1
seder	forræder	1
svakt	marmordrakt	1
fordrevet	skrevet	1
hundeglam	fornam	1
hård	spår	1
viker	sviker	1
ridetøy-	fløy	1
veve	leve	1
brand	Kristiansand	1
dans	måneglans	1
hetter	metter	1
tror	kor	1
skrog	og	1
klippekrå	også	1
beskjed	ved	1
overmakt	kongemakt	1
ja	dra	1
slottsportal	pastoral	1
ror	för	1
politikk	drikk	1
Litli-litli-lu	sous	1
spille	bilde	1
fiolin	vestenvind	1
renkespill	fil	1
forakt	tryllemakt	1
edelsten	ren	1
tre	kjed	1
hang	seierssang	1
klynger	blomsterklynger	1
skride	tide	1
fjell	vinterkveld	1
heier	kongeveier	1
dvalen	lundesalen	1
strålevell	grensefjell	1
klippekrå	derpå	1
noensinne	besinne	1
sjøgangsben	suveréen	1
likedan	tyrann	1
hermelin	eventyr-sinn	1
tre	kafe	1
tror	fjord	1
ødegård	kår	1
stut	gutt	1
spor	dernord	1
veg	lei	1
de	hi	1
prikk	hornmusikk	1
bestandighet	ubønnhørlighet	1
klemmer	skremmer	1
flytte	beskytte	1
bragt	strakt	1
forøden	seiersgløden	1
regnbu-bro	sko	1
herd	oldinge-verd	1
de	befri	1
sviker	drømmeriker	1
strålevell	saltarell	1
smertensmare	krigerskare	1
henne	frende	1
bi	kogleri	1
sovekupé	juletre	1
sekund	ørkenbunn	1
sagastol	kaprifol	1
himmel-brynet	synet	1
gigant	kant	1
tåler	skåler	1
gullet	skulle	1
bibelsted	vred	1
lyseblå	gule-blå	1
hunde	sunne	1
takt	tilbakelagt	1
hedenold	koll	1
lagt	englevakt	1
kjøpmannsferd	især	1
himmelranden	oppstanden	1
fare	bevare	1
gammen	bjørkestammen	1
utsletter	fortetter	1
luet	skuet	1
rar	underbar	1
rosenskjær	er	1
skapermann	spann	1
blund	tanke-grunn	1
selverkjenner	kjenner	1
verner	lanterner	1
sol	frivol	1
leir	seir	1
visst	kommunist	1
bram	ham	1
bud	nådebud	1
derav	av	1
hedningeby	morgen-gry	1
slang	strengeklang	1
ganger	fanger	1
rager	fager	1
kvist	brist	1
storm	orm	1
dødssakrament	skrent	1
langt	blankt	1
klede	kjede	1
lind	grind	1
verk	befrierverk	1
lengsel	stengsel	1
Jovisst	kommunist	1
øst	Røst	1
strålevell	toneveld	1
stå	antennetråd	1
klede	brede	1
Kristiansand	Kinamann	1
strålevell	karusell	1
varmen-	varmen	1
visst	Jovisst	1
vegen	Oskoreien	1
pastell	fortell	1
ek	vek	1
milevidt	Moabit	1
skjønnhetsdrakt	slakt	1
pest	best	1
forbi	tidlig	1
legge	vegge	1
klinger	svinger	1
kil	hvil	1
søndenvinde	måneskinnet	1
draft	raft	1
hundeskinns-trøye	fornøyet	1
fiolin	grind	1
søndenvind	vestenvind	1
diamanter	amaranter	1
illgjerningsmann	marøyesand	1
beskuer	druer	1
tinderand	marøyesand	1
flammemunn	blund	1
truer	skuer	1
far	par	1
tinde	måneskinnet	1
utsletter	gjetter	1
hotell	vell	1
sammen	flammen	1
forsann	stand	1
vill	strengespill	1
går	når	1
kølleslag	slag	1
med	be	1
svær	bær	1
fremme	demme	1
ditinn	kinn	1
gang	fuglesang	1
saft	skaft	1
krøp	støp	1
brudeslør	tørr	1
også	rå	1
gal	slottsportal	1
hett	fett	1
blomsterskjød	forbrød	1
architraver	bokstaver	1
ferdselsårer	lårer	1
avskjedssang	fang	1
stykke	kyse	1
vekk	eventyrhekk	1
verner	tærner	1
fangehull	kjempe-kull	1
fine	dine	1
ødeland	kan	1
rom	tom	1
forsagt	ammevakt	1
jeg	hei	1
det	le	1
vidunderbad	bad	1
bi	tyranni	1
spær	klær	1
illgjerningsmann	forstand	1
skratte	satte	1
tinderand	forstand	1
snille	vilde	1
sløvet	bedøvet	1
ski	vis-à-vis	1
dysten	jordskjelvsrysten	1
skuret	buret	1
gudinne	søndenvinde	1
bed	derved	1
sjelerot	birkerot	1
søndenvinde	trellebinde	1
østenvindskveld	fjeld	1
marmordrakt	trakt	1
hor	ildstråleflor	1
vinterhi	sympati	1
fremtrede	sprede	1
fortidsstat	glatt	1
muld	full	1
synge	dynge	1
gullplateklang	bølgegang	1
får	når	1
forgå	hunger-grå	1
plett	regnebrett	1
vingeslag	søndenvindsdrag	1
greide	Heide	1
trengselskår	hård	1
fare	sokneskare	1
bittesmå	må	1
trellehop	hop	1
klokkeklang	folkerang	1
måneskinn	marsaftenvind	1
blender	venner	1
fiskevann	Helgeland	1
hotell	skjell	1
sommerblekt	centnervekt	1
sange	lange	1
skjel	perlemorsskjell	1
landliggedag	velbehag	1
svære	gjære	1
kar	januar	1
vandringsmann	land	1
jekt	projekt	1
netter	spretter	1
grått	flott	1
gjetter	letter	1
knopp	stopp	1
opsvinge	vinge	1
trikk	hornmusikk	1
besatt	fingerhatt	1
funn	hun	1
springer	lansesvinger	1
røde	gløde	1
hvin	lind	1
mord	för	1
klinger	lansesvinger	1
skje	fjed	1
ly	ny	1
fugl	smul	1
tryllerull	hull	1
danser	stanser	1
Nasaret	et	1
himmel-brynet	Januarsynet	1
kopp	mastetopp	1
edelsten	sken	1
skjær	Enhver	1
lenger	flenger	1
søndenvind	grind	1
lo	adelsblod	1
vente	brente	1
marmordrakt	bakt	1
Blindebrottet	blottet	1
vill	sild	1
forakt	rakt	1
harmoni	tidlig	1
dvale	svale	1
Co.	glo	1
brakt	strakt	1
grant	spant	1
ness	gjess	1
betrådt	brått	1
likferdsskrud	narreskrud	1
frist	visst	1
da	sa	1
fiskermann	ørkensand	1
natt	verdensstat	1
spenner	rovdyrtenner	1
hvor	dernord	1
trengselskår	forestår	1
svær	fiske-vær	1
mast	skjendtselslast	1
klinge	tinge	1
til	mil	1
had	strålebad	1
forakt	radiotrakt	1
elskovslist	bjørkekvist	1
ljå	blaå	1
melodi	fril	1
stolestader	benkerader	1
glatt	att	1
januar	tar	1
makt	belagt	1
